"brand","car_type","year","selling_price","km_driven","fuel","seller_type","transmission","owner","mileage","engine","max_power","seats","torque","rpm"
"Honda","City 2017-2020 EXi",2007,1628.4,120000,"Petrol","Individual","Manual","Second Owner",17.7,1500,78,"5",124.587,2700
"Toyota","Qualis FS F7",2000,1180,250000,"Diesel","Individual","Manual","Fourth & Above Owner",NA,NA,NA,NA,NA,NA
"Maruti","Swift Dzire VXi",2010,2725.8,80000,"Petrol","Individual","Manual","Third Owner",17.5,1300,85.8,"5",114,4000
"Mahindra","XUV500 W8 4WD",2013,9440,120000,"Diesel","Individual","Manual","Second Owner",15.1,2200,140,"7",330,1600
"Mahindra","XUV300 W8",2019,11328,20000,"Petrol","Individual","Manual","First Owner",17,1200,108.6,"5",200,2000
"Maruti","Wagon R LXI Minor",2009,1416,70000,"Petrol","Individual","Manual","Second Owner",18.9,1100,67,"5",84,3500
"Maruti","Wagon R VXI BS IV",2012,3186,40000,"Petrol","Individual","Manual","First Owner",18.9,1000,67.1,"5",90,3500
"Maruti","Ritz LXI",2011,2360,100000,"Petrol","Individual","Manual","Second Owner",21.1,1200,85.8,"5",114,4000
"Maruti","Swift VXI",2012,3870.4,123000,"Petrol","Individual","Manual","First Owner",18.6,1200,85.8,"5",114,4000
"Hyundai","Verna 1.6 SX CRDi (O)",2012,5097.6,77000,"Diesel","Individual","Manual","First Owner",22.32,1600,126.32,"5",259.8,1900
"Volkswagen","Polo 1.0 MPI Trendline BSIV",2019,6667,7000,"Petrol","Individual","Manual","First Owner",18.78,1000,75,"5",95,3000
"Maruti","Eeco 5 Seater AC BSIV",2017,4602,70000,"Petrol","Individual","Manual","First Owner",15.37,1200,73,"5",101,3000
"Ford","Figo 1.5D Titanium MT",2017,7080,30000,"Diesel","Individual","Manual","First Owner",25.83,1500,99,"5",215,1750
"Hyundai","i20 1.4 CRDi Sportz",2011,2950,120000,"Diesel","Individual","Manual","Third Owner",23,1400,90,"5",219.744,1750
"Chevrolet","Spark 1.0 LT",2011,1947,70000,"Petrol","Individual","Manual","First Owner",18,1000,62,"5",90.3,4200
"Honda","City 1.5 S MT",2011,4967.8,105000,"Petrol","Individual","Manual","First Owner",17,1500,118,"5",146,4800
"Hyundai","Accent Executive",2012,2655,109322,"Petrol","Individual","Manual","Second Owner",16.36,1500,93.7,"5",124.6,3500
"Nissan","Sunny Diesel XV",2013,4130,120000,"Diesel","Individual","Manual","First Owner",21.64,1500,84.8,"5",200,2000
"Jeep","Compass 2.0 Limited",2018,20732.6,24000,"Diesel","Individual","Manual","First Owner",17.1,2000,170,"5",350,1750
"Maruti","Baleno Zeta 1.3",2015,7080,70000,"Diesel","Individual","Manual","Second Owner",27.39,1200,74,"5",190,2000
"Tata","Tiago NRG Petrol",2018,6077,35000,"Petrol","Individual","Manual","First Owner",24,1200,83.81,"5",114,3500
"Maruti","800 AC",1999,944,80000,"Petrol","Individual","Manual","Third Owner",16.1,800,37,"4",59,2500
"Maruti","SX4 S Cross 2015-2017 DDiS 200 Zeta",2017,9440,70000,"Diesel","Individual","Manual","Second Owner",23.65,1200,88.5,"5",200,1750
"Mahindra","Scorpio 2.6 SLX Turbo 7 Seater",2004,1416,100000,"Diesel","Individual","Manual","Fourth & Above Owner",10.5,2200,120,"7",290,1800
"Jaguar","XE 2016-2019 2.0L Diesel Prestige",2017,31989.8,9000,"Diesel","Dealer","Automatic","First Owner",13.6,2000,177,"5",430,1750
"Lexus","ES 300h",2019,60770,20000,"Petrol","Dealer","Automatic","First Owner",22.37,2500,214.56,"5",202,3600
"Jaguar","XF 2.0 Diesel Portfolio",2017,37760,45000,"Diesel","Dealer","Automatic","First Owner",19.33,2000,177,"5",430,1750
"Tata","Safari Storme EX",2015,5935.4,110000,"Diesel","Individual","Manual","First Owner",14.1,2200,147.94,"7",320,1500
"Volvo","XC40 D4 Inscription BSIV",2019,44840,20000,"Diesel","Individual","Automatic","First Owner",18,2000,190,"5",400,NA
"Toyota","Camry 2.5 Hybrid",2016,23600,68089,"Petrol","Trustmark Dealer","Automatic","First Owner",19.16,2500,157.7,"5",213,4500
"Maruti","Wagon R LXI",2013,2655,58343,"Petrol","Trustmark Dealer","Manual","First Owner",21.79,1000,67.05,"5",90,3500
"Maruti","Baleno Alpha 1.3",2018,8732,38817,"Diesel","Dealer","Manual","First Owner",27.39,1200,74,"5",190,2000
"Honda","Jazz VX",2016,6490,56494,"Petrol","Trustmark Dealer","Manual","First Owner",18.2,1200,88.7,"5",110,4800
"Toyota","Innova 2.5 VX (Diesel) 7 Seater",2013,8850,79328,"Diesel","Trustmark Dealer","Manual","Second Owner",12.99,2500,100.6,"7",200,1200
"Maruti","Swift AMT VVT VXI",2019,7670,5621,"Petrol","Trustmark Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Toyota","Etios VX",2017,7375,25538,"Petrol","Trustmark Dealer","Manual","First Owner",16.78,1500,88.73,"5",132,3000
"Maruti","Swift AMT ZXI",2018,7080,69779,"Petrol","Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Hyundai","Grand i10 1.2 CRDi Sportz",2017,5310,56290,"Diesel","Dealer","Manual","First Owner",24,1200,73.97,"5",190.24,1750
"BMW","X4 M Sport X xDrive20d",2019,63720,7500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"BMW","X4 M Sport X xDrive20d",2019,64900,8500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"Honda","Amaze V CVT Petrol BSIV",2019,9192.2,7032,"Petrol","Trustmark Dealer","Automatic","First Owner",19,1200,88.76,"5",110,4800
"Skoda","Rapid 1.6 MPI AT Elegance",2016,7611,11000,"Petrol","Dealer","Automatic","First Owner",14.3,1600,103.5,"5",153,3800
"Volvo","V40 D3 R-Design",2018,29205,2000,"Diesel","Dealer","Automatic","First Owner",16.8,2000,150,"5",350,1500
"Maruti","Wagon R Stingray VXI Optional",2017,5605,40000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Wagon R AMT VXI",2015,4720,20000,"Petrol","Individual","Automatic","First Owner",20.51,1000,67,"5",90,3500
"Hyundai","Santro Xing XG AT eRLX Euro II",2004,944,90000,"Petrol","Individual","Automatic","Second Owner",NA,NA,NA,NA,NA,NA
"Fiat","Grande Punto 1.3 Dynamic (Diesel)",2011,3540,60000,"Diesel","Individual","Manual","First Owner",20.3,1200,75,"5",197,1750
"Mahindra","Scorpio M2DI",2011,4720,475000,"Diesel","Individual","Manual","Third Owner",13.5,2200,115,"5",277.5,1700
"Maruti","Wagon R LX BSIII",2009,2773,70000,"Petrol","Individual","Manual","Second Owner",17.3,1100,64,"5",84.366,3500
"Maruti","Wagon R VXI BS IV",2015,4130,40000,"Petrol","Individual","Manual","Second Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Swift Dzire VDI",2017,7375,34000,"Diesel","Individual","Manual","Second Owner",28.4,1200,74.02,"5",190,2000
"Mahindra","XUV500 W6 2WD",2014,6195,120000,"Diesel","Individual","Manual","First Owner",15.1,2200,140,"7",330,1600
"Tata","Tigor 1.2 Revotron XZ",2018,6490,10000,"Petrol","Individual","Manual","First Owner",20.3,1200,84,"5",114,3500
"Mahindra","Bolero 2011-2019 SLX",2015,6490,80000,"Diesel","Individual","Manual","Second Owner",15.96,2500,62.1,"7",195,1400
"Honda","City 2017-2020 GXi",2006,2360,100000,"Petrol","Individual","Manual","Second Owner",17.7,1500,78,"5",124.587,2700
"Mahindra","Xylo D2",2011,4130,120000,"Diesel","Individual","Manual","First Owner",13,2500,95,"8",220,1400
"Honda","City 2017-2020 GXi",2006,2596,100000,"Petrol","Individual","Manual","Second Owner",17.7,1500,78,"5",124.587,2700
"Hyundai","Grand i10 Sportz",2016,4861.6,25000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Maruti","Wagon R LXI Minor",2009,1486.8,52000,"Petrol","Individual","Manual","Second Owner",18.9,1100,67,"5",84,3500
"Maruti","Swift Dzire VDI",2013,5074,63000,"Diesel","Individual","Manual","First Owner",23.4,1200,74,"5",190,2000
"Maruti","A-Star Vxi",2009,1534,90000,"Petrol","Individual","Manual","Second Owner",19,1000,66.1,"5",90,3500
"Tata","Tiago 1.2 Revotron XM",2017,4130,60000,"Petrol","Individual","Manual","First Owner",23.84,1200,84,"5",114,3500
"Maruti","Alto LX",2011,2596,35000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Mahindra","Bolero DI",2011,4484,80000,"Diesel","Individual","Manual","First Owner",13.6,2500,63,"7",180,1440
"Ford","Figo Diesel ZXI",2010,2360,110000,"Diesel","Individual","Manual","Second Owner",20,1400,68,"5",160,2000
"Toyota","Fortuner 4x4 MT",2015,23600,20000,"Diesel","Individual","Manual","First Owner",12.55,3000,168.5,"7",343,1400
"Ford","EcoSport 1.5 TDCi Titanium Plus BSIV",2015,7198,90000,"Diesel","Individual","Manual","First Owner",22.77,1500,98.59,"5",205,1750
"BMW","X1 sDrive20i xLine",2016,29500,30000,"Petrol","Individual","Automatic","Second Owner",15.71,2000,189,"5",280,1350
"Maruti","Swift Dzire VDI",2017,7316,61000,"Diesel","Individual","Manual","First Owner",26.59,1200,74,"5",190,2000
"Maruti","Omni Limited Edition",2013,1770,66000,"Petrol","Individual","Manual","First Owner",14.7,800,37,"8",62,2500
"Datsun","GO Plus Anniversary Edition",2018,5310,80000,"Petrol","Individual","Manual","First Owner",20.62,1200,67,"7",104,4000
"Hyundai","Creta 1.6 CRDi SX Plus",2017,13570,27000,"Diesel","Individual","Manual","Second Owner",19.67,1600,126.2,"5",259.9,1900
"Mahindra","KUV 100 G80 K8 Dual Tone",2018,5900,60000,"Petrol","Individual","Manual","First Owner",18.15,1200,82,"6",115,3500
"Maruti","Wagon R VXI BS IV",2011,2902.8,139000,"Petrol","Individual","Manual","First Owner",18.9,1000,67.1,"5",90,3500
"Maruti","Eeco CNG 5 Seater AC BSIV",2017,4720,60000,"CNG","Individual","Manual","First Owner",21.94,1200,61.7,"5",85,3000
"Maruti","800 AC",2008,767,10000,"Petrol","Individual","Manual","Second Owner",16.1,800,37,"4",59,2500
"Ford","Ecosport 1.5 Diesel Titanium",2016,8555,30000,"Diesel","Individual","Manual","First Owner",21.7,1500,98.96,"5",215,1750
"Hyundai","Verna 1.6 SX CRDI (O) AT",2014,8684.8,125000,"Diesel","Individual","Automatic","First Owner",22.32,1600,126.32,"5",259.8,1900
"Maruti","Swift Dzire VDI",2018,8260,45000,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Chevrolet","Spark 1.0 LT",2011,1770,30000,"Petrol","Individual","Manual","First Owner",18,1000,62,"5",90.3,4200
"Maruti","Alto LXi",2010,2124,80500,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Toyota","Etios Liva VXD",2014,4837.9882,200000,"Diesel","Individual","Manual","First Owner",23.59,1400,67.04,"5",170,1800
"Mahindra","Bolero 2011-2019 SLX",2013,6490,60000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Maruti","800 AC Uniq",2004,590,18000,"Petrol","Individual","Manual","Second Owner",16.1,800,37,"4",59,2500
"Maruti","Zen D",2006,944,110000,"Diesel","Individual","Manual","Second Owner",20.8,1500,58,"5",789,2250
"Maruti","Alto LX",2005,1298,90000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Honda","City 2017-2020 GXi",2006,2124,120000,"Petrol","Individual","Manual","Second Owner",17.7,1500,78,"5",124.587,2700
"Maruti","Swift Dzire VDI",2017,7139,127000,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Maruti","Ertiga SHVS ZDI Plus",2017,9440,70000,"Diesel","Individual","Manual","First Owner",24.52,1200,88.5,"7",200,1750
"Hyundai","i20 1.4 CRDi Sportz",2011,4130,116500,"Diesel","Individual","Manual","First Owner",23,1400,90,"5",219.744,1750
"Hyundai","i20 Sportz 1.2",2012,3540,120000,"Petrol","Individual","Manual","First Owner",18.5,1200,82.85,"5",113.7,4000
"Hyundai","Verna Xi (Petrol)",2008,1888,100000,"Petrol","Individual","Manual","Fourth & Above Owner",13.9,1600,103.2,"5",146.169,3000
"Ford","Figo Diesel Titanium",2011,2655,90000,"Diesel","Individual","Manual","Second Owner",20,1400,68,"5",160,2000
"Audi","Q7 3.0 TDI Quattro",2009,12095,120000,"Diesel","Individual","Automatic","Third Owner",12.07,3000,241.4,"7",550,1750
"Tata","Hexa XTA",2017,15340,40000,"Diesel","Individual","Automatic","First Owner",17.6,2200,153.86,"7",400,1750
"Volkswagen","Ameo 1.5 TDI Comfortline",2018,6608,18000,"Diesel","Individual","Manual","First Owner",21.66,1500,108.62,"5",250,1500
"Maruti","Vitara Brezza LDi Option",2017,7670,70000,"Diesel","Individual","Manual","First Owner",24.3,1200,88.5,"5",200,1750
"Mahindra","XUV500 W7 BSIV",2018,13570,29000,"Diesel","Individual","Manual","First Owner",15.1,2200,152.87,"7",360,1750
"Maruti","Baleno Delta 1.2",2016,5664,65755,"Petrol","Individual","Manual","First Owner",21.4,1200,83.1,"5",115,4000
"Ford","EcoSport 1.5 Diesel Titanium BSIV",2019,11328,2600,"Diesel","Individual","Manual","First Owner",23,1500,98.96,"5",205,1750
"Mahindra","XUV500 AT W6 2WD",2017,12390,46000,"Diesel","Individual","Automatic","First Owner",16,2200,140,"7",330,1600
"Hyundai","EON Era Plus",2017,3658,15000,"Petrol","Individual","Manual","Second Owner",21.1,800,55.2,"5",74.5,4000
"Maruti","Swift Dzire VDI",2014,5900,60000,"Diesel","Individual","Manual","First Owner",23.4,1200,74,"5",190,2000
"Maruti","Alto K10 VXI AGS Optional",2017,4130,15500,"Petrol","Individual","Automatic","First Owner",23.95,1000,67.1,"5",90,3500
"Honda","Amaze S i-Dtech",2015,4307,120000,"Diesel","Individual","Manual","First Owner",25.8,1500,98.6,"5",200,1750
"Mitsubishi","Lancer 2.0 GLd",2008,1947,120000,"Diesel","Individual","Manual","Third Owner",14.8,2000,68,"5",122.625,3000
"Tata","Spacio Gold-10/6 Str BSII",2007,1180,120000,"Diesel","Individual","Manual","Third Owner",14.6,3000,63,"10",176.58,1600
"Mahindra","Bolero SLX",2007,2832,80000,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"7",180,1440
"Mahindra","Marazzo M2 BSIV",2019,10915,40000,"Diesel","Individual","Manual","First Owner",17.3,1500,121,"7",300,1750
"Ford","Figo Aspire 1.2 Ti-VCT Trend",2018,6962,15000,"Petrol","Individual","Manual","First Owner",18.16,1200,86.8,"5",112,4000
"Tata","Aria Pride",2013,6195,110000,"Diesel","Individual","Manual","Second Owner",13.7,2200,138.1,"7",320,1700
"Toyota","Innova 2.5 G (Diesel) 8 Seater",2014,8496,80000,"Diesel","Individual","Manual","Second Owner",12.99,2500,100.6,"8",200,1400
"Renault","Duster 110PS Diesel RxL AMT",2017,10030,50000,"Diesel","Individual","Automatic","First Owner",19.6,1500,108.45,"5",245,1750
"Mahindra","Scorpio VLS AT 2.2 mHAWK",2010,5782,110000,"Diesel","Individual","Automatic","First Owner",11.79,2200,120,"8",290,1800
"Honda","Amaze S i-Dtech",2013,3835,100000,"Diesel","Individual","Manual","First Owner",25.8,1500,98.6,"5",200,1750
"Hyundai","Verna CRDi 1.6 AT SX Option",2019,14160,20000,"Diesel","Individual","Automatic","First Owner",22,1600,126.2,"5",259.87,1500
"Mahindra","Bolero 2011-2019 ZLX",2012,5310,135000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Tata","Indigo CS LS (TDI) BS-III",2014,3540,50700,"Diesel","Individual","Manual","First Owner",19.09,1400,69.01,"5",135,2500
"Volkswagen","Polo Diesel Highline 1.2L",2013,4307,70000,"Diesel","Individual","Manual","Second Owner",22.07,1200,73.9,"5",180,2000
"Mercedes-Benz","New C-Class 200 K AT",2007,5900,120000,"Petrol","Individual","Automatic","First Owner",11.7,1800,178,"5",240.345,3500
"Toyota","Innova 2.5 VX (Diesel) 8 Seater",2014,10620,112000,"Diesel","Individual","Manual","Second Owner",12.99,2500,100.6,"8",200,1200
"Hyundai","Grand i10 1.2 CRDi Sportz",2018,8260,35000,"Diesel","Individual","Manual","First Owner",24,1200,73.97,"5",190.24,1750
"Renault","Duster 110PS Diesel RxZ",2017,10384,50000,"Diesel","Individual","Manual","First Owner",19.6,1500,108.45,"5",245,1750
"Toyota","Innova 2.5 GX (Diesel) 7 Seater",2014,8260,121000,"Diesel","Individual","Manual","Third Owner",12.99,2500,100.6,"7",200,1200
"Mahindra","Scorpio 2009-2014 SLE 7S BSIII",2009,4484,120000,"Diesel","Individual","Manual","Second Owner",12.05,2200,120,"7",290,1800
"Toyota","Corolla H2",2006,1770,90000,"Petrol","Individual","Manual","Third Owner",13.4,1800,125,"5",157.941,4200
"Maruti","Zen Estilo LXI Green (CNG)",2014,2773,70000,"CNG","Individual","Manual","Second Owner",26.3,1000,67.1,"5",90,3500
"Renault","KWID 1.0 RXT Optional",2018,3776,20000,"Petrol","Individual","Manual","First Owner",23.01,1000,67,"5",91,4250
"Renault","Duster 85PS Diesel RxL",2015,6490,60000,"Diesel","Individual","Manual","First Owner",20.45,1500,83.8,"5",200,1900
"BMW","5 Series 520d Luxury Line",2016,37760,40000,"Diesel","Individual","Automatic","First Owner",18.12,2000,190,"5",400,1750
"Toyota","Innova 2.5 VX (Diesel) 7 Seater",2013,8850,440000,"Diesel","Individual","Manual","Second Owner",12.99,2500,100.6,"7",200,1400
"Mahindra","TUV 300 T6 Plus",2017,7611,60000,"Diesel","Individual","Manual","First Owner",18.49,1500,100,"7",240,1600
"Maruti","Wagon R VXI BS IV",2015,3540,110000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Hyundai","i20 Active 1.4",2016,6844,152000,"Diesel","Individual","Manual","First Owner",21.19,1400,88.73,"5",219.66,1500
"Hyundai","i20 1.2 Asta",2011,2596,220000,"Petrol","Individual","Manual","Fourth & Above Owner",17,1200,80,"5",111.834,4000
"Mahindra","Bolero 2011-2019 ZLX BSIII",2013,5321.8,70000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Tata","Nexon 1.2 Revotron XZ Plus",2018,10030,50000,"Petrol","Individual","Manual","First Owner",17,1200,108.5,"5",170,1750
"Maruti","Swift Dzire VDi",2011,3540,125000,"Diesel","Individual","Manual","First Owner",19.3,1200,73.9,"5",190,2000
"Ford","Figo 1.2P Trend MT",2016,4130,60000,"Petrol","Individual","Manual","First Owner",18.16,1200,86.8,"5",112,4000
"Maruti","Eeco CNG HTR 5-STR",2014,3540,90000,"CNG","Individual","Manual","First Owner",21.94,1200,63,"5",83,3000
"Maruti","Eeco CNG HTR 5-STR",2017,4602,30000,"CNG","Individual","Manual","First Owner",21.94,1200,63,"5",83,3000
"Toyota","Innova 2.5 VX (Diesel) 8 Seater",2016,14160,90000,"Diesel","Individual","Manual","First Owner",12.99,2500,100.6,"8",200,1200
"Volkswagen","Ameo 1.2 MPI Comfortline",2017,6490,20000,"Petrol","Individual","Manual","First Owner",17,1200,73.75,"5",110,3750
"Maruti","Swift VDI",2012,3540,110000,"Diesel","Individual","Manual","Third Owner",22.9,1200,74,"5",190,2000
"Volkswagen","Vento Diesel Highline",2012,3540,150000,"Diesel","Individual","Manual","Second Owner",20.54,1600,103.6,"5",250,1500
"Hyundai","i20 1.4 CRDi Sportz",2012,4130,110000,"Diesel","Individual","Manual","First Owner",23,1400,90,"5",219.744,1750
"Hyundai","Creta 1.6 CRDi SX Option",2015,10384,120000,"Diesel","Individual","Manual","Second Owner",19.67,1600,126.2,"5",259.9,1900
"Hyundai","Accent Executive CNG",2010,1888,120000,"CNG","Individual","Manual","Second Owner",13.2,1500,93.7,"5",124.5,3500
"Tata","Sumo GX",2012,2950,80000,"Diesel","Individual","Manual","Fourth & Above Owner",15.3,3000,83.8,"7",250,1000
"Hyundai","i20 Active 1.4 SX",2016,7788,110000,"Diesel","Individual","Manual","First Owner",21.19,1400,88.73,"5",220,1500
"Tata","Zest Revotron 1.2T XMS",2015,5310,40000,"Petrol","Individual","Manual","First Owner",17.57,1200,88.7,"5",140,1500
"Volkswagen","Polo GT TDI",2012,4720,110000,"Diesel","Individual","Manual","Second Owner",19.7,1600,103.6,"5",250,1500
"Mahindra","Scorpio S7 120",2019,15340,20000,"Diesel","Individual","Manual","First Owner",16.36,2200,120,"7",280,1800
"Ford","Figo Diesel Celebration Edition",2013,2713.9882,230000,"Diesel","Individual","Manual","First Owner",20,1400,68.1,"5",160,2000
"Chevrolet","Beat LT",2010,1652,60000,"Petrol","Individual","Manual","First Owner",18.6,1200,79.4,"5",108,4400
"Maruti","Zen Estilo LXI BS IV",2012,2301,35000,"Petrol","Individual","Manual","Second Owner",19,1000,67.1,"5",90,3500
"Hyundai","i20 Active Base Petrol",2015,5900,45000,"Petrol","Individual","Manual","First Owner",17.19,1200,81.86,"5",114.73,4000
"Tata","Nano Cx BSIII",2012,708,45000,"Petrol","Individual","Manual","First Owner",25.4,600,38,"4",51,4000
"Tata","Zest Revotron 1.2T XM",2016,4720,25000,"Petrol","Individual","Manual","First Owner",17.57,1200,88.7,"5",140,1500
"Hyundai","i20 Magna 1.2",2014,4720,10000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Maruti","Wagon R VXI Optional",2018,4484,19000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Baleno Delta 1.2",2019,6832.2,10000,"Petrol","Individual","Manual","First Owner",21.4,1200,83.1,"5",115,4000
"Mahindra","KUV 100 G80 K2",2019,4720,25000,"Petrol","Individual","Manual","First Owner",18.15,1200,82,"6",115,3500
