"brand","car_type","year","selling_price","km_driven","fuel","seller_type","transmission","owner","mileage","engine","max_power","seats","torque","rpm"
"Honda","BRV i-DTEC V MT",2016,11400,60000,"Diesel","Individual","Manual","First Owner",21.9,1500,98.6,"7",200,1750
"Chevrolet","Tavera Neo 3 LS 10 Seats BSIII",2015,6960,110000,"Diesel","Individual","Manual","Second Owner",13.58,2500,72.4,"10",171,1800
"Hyundai","Grand i10 1.2 Kappa Sportz Dual Tone",2019,7680,10000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Mahindra","Scorpio VLX 2WD AT BSIII",2014,9600,80000,"Diesel","Individual","Automatic","First Owner",11.79,2200,120,"8",290,1800
"Maruti","A-Star Vxi",2011,4164,30000,"Petrol","Individual","Manual","First Owner",19,1000,66.1,"5",90,3500
"Mahindra","XUV500 W8 2WD",2014,12000,120000,"Diesel","Individual","Manual","Third Owner",15.1,2200,140,"7",330,1600
"Hyundai","EON Sportz",2016,3600,35000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Tata","Tigor 1.2 Revotron XZ",2017,5916,40000,"Petrol","Individual","Manual","First Owner",20.3,1200,84,"5",114,3500
"Hyundai","Grand i10 Magna",2014,4440,60000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Maruti","Swift Dzire ZDi",2008,3000,90000,"Diesel","Individual","Manual","Fourth & Above Owner",19.3,1200,73.9,"5",190,2000
"Datsun","RediGO 1.0 T Option",2017,3600,20000,"Petrol","Individual","Manual","First Owner",22.5,1000,67,"5",91,4250
"Renault","KWID Climber 1.0 AMT",2017,5400,40000,"Petrol","Individual","Automatic","First Owner",24.04,1000,67,"5",91,4250
"Ford","Figo Diesel Titanium",2010,2220,124316,"Diesel","Dealer","Manual","Second Owner",20,1400,68,"5",160,2000
"Mahindra","XUV300 W8 Option Dual Tone Diesel BSIV",2019,14700,6544,"Diesel","Individual","Manual","First Owner",20,1500,115,"5",300,1500
"Toyota","Innova 2.5 GX (Diesel) 8 Seater",2015,12000,50000,"Diesel","Individual","Manual","First Owner",12.99,2500,100.6,"8",200,1200
"Hyundai","i20 Magna 1.2",2016,7200,10000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Mahindra","XUV500 W7 BSIV",2018,13200,50000,"Diesel","Individual","Manual","First Owner",15.1,2200,152.87,"7",360,1750
"Hyundai","Grand i10 SportZ Edition",2015,4320,30000,"Petrol","Individual","Manual","Second Owner",18.9,1200,81.86,"5",113.75,4000
"Maruti","Swift Dzire VXi",2012,3420,69000,"Petrol","Individual","Manual","First Owner",17.5,1300,85.8,"5",114,4000
"Mahindra","KUV 100 mFALCON D75 K8",2016,4200,49600,"Diesel","Individual","Manual","Second Owner",25.32,1200,77,"6",190,1750
"Hyundai","i10 Era",2008,1560,30000,"Petrol","Individual","Manual","Second Owner",19.81,1100,68.05,"5",99.04,4500
"Chevrolet","Enjoy 1.3 TCDi LTZ 8",2016,6000,198000,"Diesel","Individual","Manual","First Owner",18.2,1200,73.74,"8",172.5,1750
"Hyundai","i20 Asta (o)",2010,4200,80000,"Petrol","Individual","Manual","First Owner",17,1200,80,"5",111.834,4000
"Maruti","Baleno Delta Automatic",2019,8220,19000,"Petrol","Individual","Automatic","First Owner",21.4,1200,83.1,"5",115,4000
"Maruti","Eeco CNG 5 Seater AC BSIV",2020,4788,5000,"CNG","Individual","Manual","First Owner",21.94,1200,61.7,"5",85,3000
"Hyundai","Grand i10 1.2 Kappa Magna BSIV",2017,6300,10000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Maruti","Ertiga BSIV VXI",2017,9180,40000,"Petrol","Individual","Manual","First Owner",17.5,1400,91.1,"7",130,4000
"Maruti","Swift VDI",2012,5400,97000,"Diesel","Individual","Manual","Third Owner",22.9,1200,74,"5",190,2000
"Tata","Estate Std",1999,936,80000,"Diesel","Individual","Manual","Third Owner",NA,NA,NA,NA,NA,NA
"Nissan","Micra Active XV",2014,4680,30000,"Petrol","Individual","Manual","First Owner",19.69,1200,67.04,"5",104,4000
"Maruti","Ertiga SHVS ZDI Plus",2017,11280,120000,"Diesel","Individual","Manual","First Owner",24.52,1200,88.5,"7",200,1750
"Renault","Duster 110PS Diesel RxZ",2013,7800,120000,"Diesel","Individual","Manual","Second Owner",19.01,1500,108.45,"5",248,2250
"Ford","Figo Diesel Titanium",2012,3840,103994,"Diesel","Individual","Manual","Fourth & Above Owner",20,1400,68,"5",160,2000
"Toyota","Corolla AE",2003,1740,70000,"Petrol","Individual","Manual","Second Owner",13.4,1800,125,"5",157.941,4200
"Ford","Figo Aspire 1.5 TDCi Titanium",2017,8040,70000,"Diesel","Individual","Manual","First Owner",25.83,1500,99,"5",215,1750
"Maruti","SX4 ZDI Leather",2011,4200,115000,"Diesel","Individual","Manual","Fourth & Above Owner",21.5,1200,88.8,"5",200,1750
"Tata","Indica Vista Quadrajet VX",2012,3420,178000,"Diesel","Individual","Manual","Second Owner",22.3,1200,74,"5",190,1750
"Maruti","Zen Estilo LX BSIV",2011,3600,40000,"Petrol","Individual","Manual","Third Owner",19,1000,67.1,"5",90,3500
"Ford","Figo Diesel EXI",2011,3600,80000,"Diesel","Individual","Manual","First Owner",20,1400,68,"5",160,2000
"Audi","Q7 3.0 TDI Quattro",2009,9720,98000,"Diesel","Individual","Automatic","Fourth & Above Owner",12.07,3000,241.4,"7",550,1750
"Tata","Indica V2 DLS TC",2009,1080,118000,"Diesel","Individual","Manual","Second Owner",16.8,1400,62,"5",122.625,2500
"Maruti","Alto LX",2004,1200,100000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Tata","Indica V2 2001-2011 DLS BSIII",2009,1080,120000,"Diesel","Individual","Manual","Second Owner",17.88,1400,52.8,"5",85,2500
"Mahindra","Scorpio Gateway 2WD",2013,5519.988,120000,"Diesel","Individual","Manual","Second Owner",13.5,2600,115,"5",277.5,1700
"Toyota","Innova 2.5 G (Diesel) 8 Seater BS IV",2009,6300,217000,"Diesel","Individual","Manual","Fourth & Above Owner",12.8,2500,102,"8",200.124,1400
"Maruti","Wagon R AX BSIV",2011,3000,65000,"Petrol","Individual","Manual","Second Owner",18.9,1000,67.1,"5",90,3500
"Hyundai","i10 Asta",2012,3600,41000,"Petrol","Individual","Manual","Second Owner",20.36,1200,78.9,"5",111.8,4000
"Maruti","Swift ZXI ABS",2005,1560,120000,"Petrol","Individual","Manual","Second Owner",16.1,1300,88.2,"5",112.815,4500
"Maruti","Alto K10 LXI",2011,2388,70000,"Petrol","Individual","Manual","Third Owner",20.92,1000,67.1,"5",90,3500
"Renault","Duster 85PS Diesel RxL Optional",2012,6540,90000,"Diesel","Individual","Manual","Second Owner",20.46,1500,83.8,"5",200,1900
"Maruti","Ertiga ZDI",2014,6840,80000,"Diesel","Individual","Manual","Second Owner",20.77,1200,88.8,"7",200,1750
"Honda","City 2017-2020 VTEC",2006,1800,120000,"Petrol","Individual","Manual","Second Owner",16.9,1500,100,"5",132.435,4800
"Maruti","Alto STD",2009,1379.988,100000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Tata","Tigor 1.2 Revotron XT",2018,5400,35000,"Petrol","Individual","Manual","First Owner",20.3,1200,84,"5",114,3500
"Renault","Triber RXT BSIV",2019,7200,5000,"Petrol","Individual","Manual","First Owner",20,1000,72,"7",96,3500
"Maruti","Vitara Brezza VDi Option",2016,7320,110000,"Diesel","Individual","Manual","First Owner",24.3,1200,88.5,"5",200,1750
"Hyundai","i20 1.2 Asta Option",2017,8280,20000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Tata","Nexon 1.2 Revotron XZ Plus",2018,9480,15000,"Petrol","Individual","Manual","First Owner",17,1200,108.5,"5",170,1750
"Maruti","Alto K10 2010-2014 VXI",2014,3059.988,40000,"Petrol","Individual","Manual","Second Owner",20.92,1000,67.1,"5",90,3500
"Honda","Jazz 1.2 V i VTEC",2016,6000,41000,"Petrol","Individual","Manual","First Owner",18.7,1200,88.7,"5",110,4800
"Mahindra","Bolero SLX",2011,4080,100000,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"7",180,1440
"Mahindra","Bolero SLX",2007,2940,110000,"Diesel","Individual","Manual","Third Owner",13.6,2500,63,"7",180,1440
"Ford","Fiesta Classic 1.4 Duratorq CLXI",2012,4080,120000,"Diesel","Individual","Manual","Third Owner",17.8,1400,67,"5",160,2000
"Maruti","Wagon R LXI",2008,2652,35008,"Petrol","Dealer","Manual","First Owner",21.79,1000,67.05,"5",90,3500
"Datsun","RediGO T",2017,3240,31100,"Petrol","Dealer","Manual","First Owner",22.7,800,53.64,"5",72,4386
"Hyundai","Xcent 1.1 CRDi Base",2014,5460,42312,"Diesel","Dealer","Manual","First Owner",24.4,1100,71,"5",180.4,1750
"Toyota","Etios G Safety",2011,3600,72000,"Petrol","Dealer","Manual","First Owner",17.6,1500,88.7,"5",132,3000
"Toyota","Etios Liva 1.4 GD",2014,5760,54891,"Diesel","Dealer","Manual","First Owner",23.59,1400,67.04,"5",170,1800
"Hyundai","Verna CRDi 1.6 AT SX Plus",2018,12000,30000,"Diesel","Individual","Automatic","First Owner",22,1600,126.2,"5",259.87,1500
"BMW","3 Series 320d Luxury Line Plus",2017,31200,44000,"Diesel","Dealer","Automatic","First Owner",22.69,2000,190,"5",400,1750
"Toyota","Innova Crysta 2.8 ZX AT BSIV",2017,22200,18890,"Diesel","Dealer","Automatic","First Owner",11.36,2800,171.5,"7",360,1200
"Renault","Koleos 2.0 Diesel",2013,12000,75010,"Diesel","Dealer","Automatic","First Owner",13.73,2000,148,"5",320,2000
"Renault","Pulse RxZ Optional",2012,2940,100000,"Diesel","Dealer","Manual","First Owner",23.08,1500,63.1,"5",160,2000
"Hyundai","Grand i10 Magna AT",2019,7500,4337,"Petrol","Dealer","Automatic","First Owner",18.9,1200,82,"5",114,4000
"Volkswagen","Polo 2015-2019 1.0 MPI Trendline",2018,6720,14495,"Petrol","Dealer","Manual","First Owner",18.78,1000,75,"5",95,3000
"Mahindra","XUV500 W9 BSIV",2018,17700,24000,"Diesel","Dealer","Manual","First Owner",15.1,2200,152.87,"7",360,1750
"Toyota","Corolla Altis Diesel D4DG",2010,5100,83585,"Diesel","Dealer","Manual","First Owner",21.43,1400,87.2,"5",205,1800
"Volkswagen","Polo GT TSI",2014,6600,31000,"Petrol","Dealer","Automatic","Second Owner",17.21,1200,103.6,"5",175,1500
"Toyota","Innova Crysta 2.4 GX MT BSIV",2016,17700,100000,"Diesel","Dealer","Manual","First Owner",13.68,2400,147.8,"7",343,1400
"Renault","Duster 85PS Diesel RxL",2017,9000,48406,"Diesel","Dealer","Manual","First Owner",19.87,1500,83.8,"5",200,1750
"Hyundai","i20 Era 1.4 CRDi",2016,6840,56239,"Diesel","Dealer","Manual","First Owner",22.54,1400,88.73,"5",219.7,1500
"Maruti","Baleno Delta 1.2",2015,7020,33243,"Petrol","Dealer","Manual","First Owner",21.4,1200,83.1,"5",115,4000
"Honda","Jazz 1.2 S AT i VTEC",2016,7200,26000,"Petrol","Dealer","Automatic","First Owner",19,1200,88.7,"5",110,4800
"Toyota","Etios GD",2012,4980,90000,"Diesel","Individual","Manual","First Owner",NA,NA,NA,NA,NA,NA
"Hyundai","i20 Active 1.2 SX with AVN",2016,6360,120000,"Petrol","Individual","Manual","Second Owner",17.19,1200,81.86,"5",114.73,4000
"Hyundai","i20 Asta Option 1.2",2016,6480,38000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Hyundai","EON Era Plus",2013,2160,60000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Maruti","Swift Dzire VXI",2014,5400,30000,"Petrol","Individual","Manual","First Owner",19.1,1200,85.8,"5",114,4000
"Chevrolet","Beat LT",2015,2400,50000,"Petrol","Individual","Manual","First Owner",18.6,1200,76.8,"5",106.5,4400
"Tata","Tiago 1.2 Revotron XZ",2017,5100,42000,"Petrol","Individual","Manual","First Owner",23.84,1200,84,"5",114,3500
"Chevrolet","Sail 1.2 LS ABS",2016,4800,30000,"Petrol","Individual","Manual","First Owner",18.2,1200,82.4,"5",108.5,5000
"Ford","Ikon 1.3 Flair",2005,1800,15858,"Petrol","Individual","Manual","First Owner",13.8,1300,70,"5",104.967,2500
"Maruti","Alto 800 LXI",2017,3720,15000,"Petrol","Individual","Manual","First Owner",24.7,800,47.3,"5",69,3500
"Chevrolet","Tavera Neo 3 LT 9 Seats BSIII",2014,6000,50000,"Diesel","Individual","Manual","First Owner",13.58,2500,72.4,"9",171,1800
"Chevrolet","Beat Diesel",2013,2400,60000,"Diesel","Individual","Manual","Second Owner",25.44,900,57.6,"5",150,1750
"Renault","Lodgy 85PS RxE 7 Seater",2018,10800,35000,"Diesel","Individual","Manual","First Owner",21.04,1500,83.8,"7",200,1900
"Ambassador","CLASSIC 1500 DSL AC",2000,900,90000,"Diesel","Individual","Manual","Second Owner",12.8,1500,35.5,"5",72.9,2250
"Maruti","Swift LXI Optional-O",2015,4800,50000,"Petrol","Individual","Manual","First Owner",20.4,1200,83.11,"5",113,4200
"Honda","Mobilio RS i DTEC",2015,7800,110000,"Diesel","Individual","Manual","First Owner",24.5,1500,98.6,"7",200,1750
"Maruti","Swift VDI",2015,5760,87847,"Diesel","Dealer","Manual","First Owner",28.4,1200,74,"5",190,2000
"Maruti","Alto LXi",2009,1680,35000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Maruti","Swift VXI 2018",2018,6600,5000,"Petrol","Individual","Manual","First Owner",22,1200,81.8,"5",113,4200
"Maruti","Wagon R AMT VXI",2017,4560,29000,"Petrol","Individual","Automatic","First Owner",20.51,1000,67,"5",90,3500
"Tata","Indigo CS LS (TDI) BS-III",2016,5280,20000,"Diesel","Individual","Manual","First Owner",19.09,1400,69.01,"5",135,2500
"Maruti","Swift Dzire VXI 1.2",2018,7560,15000,"Petrol","Individual","Manual","First Owner",21.21,1200,81.8,"5",113,4200
"Renault","KWID RXL",2017,3000,40000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Maruti","Alto LX",2009,1440,17000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Tata","Manza Aura Quadrajet BS IV",2012,3444,120000,"Diesel","Individual","Manual","First Owner",21.12,1200,88.8,"5",200,1750
"Maruti","Baleno Delta 1.2",2016,6600,45000,"Petrol","Individual","Manual","First Owner",21.4,1200,83.1,"5",115,4000
"Mahindra","Scorpio 1.99 S10 4WD",2016,11400,60000,"Diesel","Individual","Manual","Third Owner",15.4,2000,120,"7",280,1800
"Tata","Harrier XZ Dark Edition BSIV",2019,19560,25000,"Diesel","Individual","Manual","First Owner",17,2000,138.1,"5",350,1750
"Ford","Fiesta 1.5 TDCi Trend",2015,6012,80000,"Diesel","Individual","Manual","Second Owner",25.01,1500,89.75,"5",204,2000
"Mahindra","Bolero 2011-2019 ZLX BSIII",2014,6600,70000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Maruti","Alto 800 LXI",2016,3600,25000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Maruti","Wagon R VXI BS IV",2015,3600,50000,"Petrol","Individual","Manual","Third Owner",20.51,1000,67.04,"5",90,3500
"Toyota","Etios Liva GD",2012,3360,100000,"Diesel","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Ford","Figo 1.5P Titanium AT",2015,4992,40000,"Petrol","Individual","Automatic","First Owner",17.01,1500,110.4,"5",136,4250
"Maruti","Omni E MPI STD BS IV",2018,3120,30000,"Petrol","Individual","Manual","First Owner",16.8,800,34.2,"8",59,2500
"Chevrolet","Sail 1.2 LS ABS",2016,6600,15000,"Petrol","Individual","Manual","First Owner",18.2,1200,82.4,"5",108.5,5000
"Mahindra","XUV500 W8 2WD",2012,8400,100000,"Diesel","Individual","Manual","Second Owner",15.1,2200,140,"7",330,1600
"Tata","Indigo CS eGLX BS IV",2011,2172,70000,"Petrol","Individual","Manual","First Owner",15.64,1200,64.1,"5",100,2700
"Mahindra","Scorpio VLS AT 2.2 mHAWK",2009,4380,110000,"Diesel","Individual","Automatic","Second Owner",11.79,2200,120,"8",290,1800
"Hyundai","Santro Xing XO eRLX Euro II",2006,1800,9558,"Petrol","Individual","Manual","First Owner",NA,NA,NA,NA,NA,NA
"Maruti","Alto K10 VXI AGS Optional",2017,4800,10000,"Petrol","Individual","Automatic","First Owner",23.95,1000,67.1,"5",90,3500
"Hyundai","i10 Sportz",2010,2520,110000,"Petrol","Individual","Manual","First Owner",20.36,1200,78.9,"5",111.8,4000
"Hyundai","Verna 1.6 SX",2013,6000,87000,"Diesel","Individual","Manual","Second Owner",22.32,1600,126.32,"5",259.8,1900
"Jaguar","XE 2016-2019 2.0L Diesel Prestige",2017,32532,9000,"Diesel","Dealer","Automatic","First Owner",13.6,2000,177,"5",430,1750
"Lexus","ES 300h",2019,61800,20000,"Petrol","Dealer","Automatic","First Owner",22.37,2500,214.56,"5",202,3600
"Jaguar","XF 2.0 Diesel Portfolio",2017,38400,45000,"Diesel","Dealer","Automatic","First Owner",19.33,2000,177,"5",430,1750
"Tata","Safari Storme EX",2015,6036,110000,"Diesel","Individual","Manual","First Owner",14.1,2200,147.94,"7",320,1500
"Volvo","XC40 D4 Inscription BSIV",2019,45600,20000,"Diesel","Individual","Automatic","First Owner",18,2000,190,"5",400,NA
"Toyota","Camry 2.5 Hybrid",2016,24000,68089,"Petrol","Trustmark Dealer","Automatic","First Owner",19.16,2500,157.7,"5",213,4500
"Maruti","Wagon R LXI",2013,2700,58343,"Petrol","Trustmark Dealer","Manual","First Owner",21.79,1000,67.05,"5",90,3500
"Maruti","Baleno Alpha 1.3",2018,8880,38817,"Diesel","Dealer","Manual","First Owner",27.39,1200,74,"5",190,2000
"Honda","Jazz VX",2016,6600,56494,"Petrol","Trustmark Dealer","Manual","First Owner",18.2,1200,88.7,"5",110,4800
"Toyota","Innova 2.5 VX (Diesel) 7 Seater",2013,9000,79328,"Diesel","Trustmark Dealer","Manual","Second Owner",12.99,2500,100.6,"7",200,1200
"Maruti","Swift AMT VVT VXI",2019,7800,5621,"Petrol","Trustmark Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Toyota","Etios VX",2017,7500,25538,"Petrol","Trustmark Dealer","Manual","First Owner",16.78,1500,88.73,"5",132,3000
"Maruti","Swift AMT ZXI",2018,7200,69779,"Petrol","Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Hyundai","Grand i10 1.2 CRDi Sportz",2017,5400,56290,"Diesel","Dealer","Manual","First Owner",24,1200,73.97,"5",190.24,1750
"BMW","X4 M Sport X xDrive20d",2019,64800,7500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"BMW","X4 M Sport X xDrive20d",2019,66000,8500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"Honda","Amaze V CVT Petrol BSIV",2019,9348,7032,"Petrol","Trustmark Dealer","Automatic","First Owner",19,1200,88.76,"5",110,4800
"Skoda","Rapid 1.6 MPI AT Elegance",2016,7740,11000,"Petrol","Dealer","Automatic","First Owner",14.3,1600,103.5,"5",153,3800
"Volvo","V40 D3 R-Design",2018,29700,2000,"Diesel","Dealer","Automatic","First Owner",16.8,2000,150,"5",350,1500
"Maruti","Baleno Alpha 1.3",2017,8820,70000,"Diesel","Individual","Manual","First Owner",27.39,1200,74,"5",190,2000
"Tata","Zest Revotron 1.2 XT",2017,6600,120000,"Petrol","Individual","Manual","First Owner",17.57,1200,88.7,"5",140,1500
"Maruti","Ertiga ZDI",2013,6119.988,148000,"Diesel","Individual","Manual","First Owner",20.77,1200,88.8,"7",200,1750
"Hyundai","i20 Asta 1.4 CRDi",2013,5519.988,60000,"Diesel","Individual","Manual","Second Owner",21.27,1400,88.76,"5",219.6,1500
"Maruti","Alto 800 LXI",2015,3720,18000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Tata","Zest Quadrajet 1.3 75PS XMS",2018,9300,80000,"Diesel","Individual","Manual","First Owner",22.95,1200,74,"5",190,1750
"Maruti","Alto LXI",2004,1260,96000,"Petrol","Individual","Manual","Third Owner",19.7,800,46.3,"5",62,3000
"Honda","Amaze S i-Dtech",2015,5160,97000,"Diesel","Individual","Manual","Second Owner",25.8,1500,98.6,"5",200,1750
"Hyundai","i20 Sportz 1.4 CRDi",2013,4320,210000,"Diesel","Individual","Manual","Third Owner",21.9,1400,88.76,"5",219.6,1750
"Volkswagen","Vento Diesel Breeze",2012,4800,60000,"Diesel","Individual","Manual","Third Owner",20.5,1600,105,"5",250,1500
"Maruti","Swift Dzire ZDI",2014,7200,90000,"Diesel","Individual","Manual","First Owner",23.4,1200,74,"5",190,2000
"Honda","WR-V i-VTEC VX",2019,6960,35000,"Petrol","Individual","Manual","First Owner",17.5,1200,88.7,"5",110,4800
"Mahindra","Verito 1.5 D2 BSIV",2012,1680,120000,"Diesel","Individual","Manual","Second Owner",21.03,1500,65,"5",160,2000
"Tata","Indigo TDI",2008,2520,100000,"Diesel","Individual","Manual","First Owner",19.61,1400,70,"5",135.4,2500
"Hyundai","Grand i10 Asta Option",2017,6600,20000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Chevrolet","Sail Hatchback Petrol LS ABS",2013,1440,110000,"Petrol","Individual","Manual","Second Owner",18.2,1200,84.8,"5",113,5000
"Toyota","Innova 2.5 GX (Diesel) 7 Seater",2013,4800,35000,"Diesel","Individual","Manual","First Owner",12.99,2500,100.6,"7",200,1400
"Honda","WR-V i-DTEC VX",2018,12420,15000,"Diesel","Individual","Manual","First Owner",25.5,1500,98.6,"5",200,1750
"Maruti","Ciaz VDi Plus",2015,7500,90000,"Diesel","Individual","Manual","First Owner",26.21,1200,88.5,"5",200,1750
"Hyundai","i10 Magna",2008,2400,40000,"Petrol","Individual","Manual","First Owner",20.36,1200,78.9,"5",111.7,4000
"Tata","Manza Club Class Quadrajet90 EX",2013,3792,140000,"Diesel","Individual","Manual","First Owner",21.02,1200,88.76,"5",200,1750
